Wall time,Step,Value
1683240371.91621,21,0.9972280263900757
1683240465.8882496,50,0.993399977684021
1683240605.2691915,94,0.9875919818878174
1683240726.4206817,130,0.9828400015830994
1683240903.028198,185,0.9755799770355225
1683240980.140945,207,0.9726759791374207
1683241103.4102404,245,0.9676600098609924
1683241282.40404,303,0.9600039720535278
1683241517.8630278,381,0.9497079849243164
1683241624.2418334,414,0.9453520178794861
1683241727.3998134,446,0.9411280155181885
1683241888.234763,498,0.9342640042304993
1683242037.5594435,546,0.9279279708862305
1683242195.1341095,597,0.9211959838867188
1683242281.6114905,623,0.9177640080451965
1683242365.1908245,648,0.914463996887207
1683242419.9311411,663,0.9124839901924133
1683242607.1916916,724,0.9044319987297058
1683242661.8247168,739,0.9024519920349121
1683242853.4942665,802,0.8941360116004944
1683242985.9945433,844,0.888592004776001
1683243179.1008914,907,0.8802760243415833
1683243314.3721676,950,0.8745999932289124
1683243434.6322734,988,0.8695840239524841
1683243526.4552922,1016,0.8658879995346069
1683243615.3735304,1043,0.8623239994049072
1683243704.2755303,1070,0.8587599992752075
1683243871.0981069,1124,0.8516319990158081
1683243951.3299286,1148,0.8484640121459961
1683244025.8635476,1170,0.8455600142478943
1683244088.8548827,1188,0.8431839942932129
1683244229.795331,1233,0.8372439742088318
1683244398.7289283,1288,0.8299840092658997
1683244539.2657983,1333,0.8240439891815186
1683244776.8044698,1412,0.8136159777641296
1683245049.04866,1503,0.8016039729118347
1683245235.247156,1564,0.7935519814491272
1683245318.290738,1589,0.7902519702911377
1683245447.6589825,1630,0.7848399877548218
1683245606.436766,1681,0.7781080007553101
1683245764.409504,1732,0.7713760137557983
1683245824.4030037,1749,0.7691320180892944
1683246076.367368,1833,0.7580440044403076
1683246119.2563844,1844,0.7565919756889343
1683246193.8136897,1866,0.7536879777908325
1683246319.89631,1906,0.7484080195426941
1683246494.665655,1963,0.740884006023407
1683246766.9675698,2054,0.7288720011711121
1683246921.4460142,2104,0.7222719788551331
1683247015.7616346,2133,0.7184439897537231
1683247118.5708275,2165,0.7142199873924255
1683247381.8109534,2253,0.7026039958000183
1683247584.791447,2320,0.6937599778175354
1683247776.756043,2383,0.6854439973831177
1683248062.7278776,2479,0.6727719902992249
1683248151.5015771,2506,0.6692079901695251
1683248337.9951093,2567,0.6611559987068176
1683248601.7154994,2655,0.6495400071144104
1683248822.334199,2728,0.6399040222167969
1683249126.099067,2830,0.6264399886131287
1683249581.8334146,2985,0.6059799790382385
1683249779.6455653,3050,0.5974000096321106
1683250161.0361066,3179,0.5803719758987427
1683250563.2525604,3315,0.5624200105667114
1683250789.7829063,3390,0.5525199770927429
1683251096.676372,3493,0.538923978805542
1683251484.1094477,3624,0.5216320157051086
1683251619.0723085,3667,0.5159559845924377
1683251905.8550632,3763,0.5032839775085449
1683252166.355878,3850,0.4918000102043152
1683252438.2661848,3941,0.47978800535202026
1683252750.668876,4046,0.46592798829078674
1683252991.6757965,4126,0.4553680121898651
1683253255.4150324,4214,0.4437519907951355
1683253358.5277936,4246,0.4395279884338379
1683253536.043322,4304,0.43187201023101807
1683253863.8604178,4414,0.41735199093818665
1683253993.4467854,4455,0.4119400084018707
1683254179.9973896,4516,0.4038879871368408
1683254404.050827,4590,0.3941200077533722
1683254713.763929,4694,0.3803919851779938
1683254972.6690357,4780,0.36904001235961914
1683255119.6548972,4827,0.36283600330352783
1683255361.3089046,4907,0.3522759974002838
1683255676.900037,5013,0.3382839858531952
1683255963.4515336,5109,0.32561200857162476
1683256178.5018504,5180,0.31624001264572144
1683256482.60995,5282,0.3027760088443756
1683256608.6510773,5322,0.2974959909915924
1683256943.8794148,5435,0.2825799882411957
1683257081.2871137,5479,0.27677199244499207
1683257313.399328,5556,0.26660799980163574
1683257519.7360456,5624,0.25763198733329773
1683257823.5708175,5726,0.2441679984331131
1683258104.5149186,5820,0.23175999522209167
1683258431.2489548,5930,0.21724000573158264
1683258792.6560726,6052,0.20113599300384521
1683259050.3356392,6138,0.1897840052843094
1683259380.702113,6249,0.17513200640678406
1683259724.7344973,6365,0.15982000529766083
1683259994.5537176,6455,0.147939994931221
1683260350.5833979,6575,0.13210000097751617
1683260678.0854006,6685,0.11757999658584595
1683261030.986551,6804,0.10187199711799622
1683261361.3920069,6915,0.08721999824047089
1683261688.9153202,7025,0.07270000129938126
1683261990.7748384,7126,0.05936799943447113
1683262251.9624867,7213,0.04788399860262871
1683262565.4704325,7318,0.03402400016784668
1683262873.9989245,7421,0.020428000018000603
1683263187.0002534,7526,0.009999999776482582
1683263502.8749275,7632,0.009999999776482582
1683263812.7922606,7736,0.009999999776482582
1683264123.099696,7840,0.009999999776482582
1683264441.3248873,7947,0.009999999776482582
1683264751.0033462,8051,0.009999999776482582
1683265061.0497038,8155,0.009999999776482582
1683265385.3977938,8264,0.009999999776482582
1683265695.2489815,8368,0.009999999776482582
1683266003.0336053,8471,0.009999999776482582
1683266313.0209832,8575,0.009999999776482582
1683266624.2076719,8679,0.009999999776482582
1683266954.660201,8790,0.009999999776482582
1683267265.4064994,8894,0.009999999776482582
1683267576.24471,8998,0.009999999776482582
1683267886.9120393,9102,0.009999999776482582
1683268212.079471,9211,0.009999999776482582
1683268528.9125516,9317,0.009999999776482582
1683268850.9077249,9425,0.009999999776482582
1683269170.7306705,9532,0.009999999776482582
1683269496.8449347,9641,0.009999999776482582
1683269804.7653084,9744,0.009999999776482582
1683270118.7918382,9849,0.009999999776482582
1683270462.556872,9959,0.009999999776482582
1683271026.0101032,10000,0.009999999776482582
1683271189.5751736,10053,0.009999999776482582
1683271516.6673737,10157,0.009999999776482582
1683271897.5997138,10272,0.009999999776482582
1683272051.202027,10316,0.009999999776482582
1683272186.3108811,10355,0.009999999776482582
