Wall time,Step,Value
1683240371.91621,21,1.894736886024475
1683240465.88713,50,4.0625
1683240605.2691915,94,6.5
1683240726.4206817,130,8.680000305175781
1683240903.028198,185,9.920000076293945
1683240980.1399474,207,10.890000343322754
1683241103.4102404,245,10.180000305175781
1683241282.40404,303,9.199999809265137
1683241517.8630278,381,12.8100004196167
1683241624.2418334,414,11.779999732971191
1683241727.3988132,446,12.899999618530273
1683241888.234763,498,8.569999694824219
1683242037.5594435,546,3.4100000858306885
1683242195.1341095,597,8.9399995803833
1683242281.6114905,623,9.069999694824219
1683242365.1908245,648,9.579999923706055
1683242419.9311411,663,7.929999828338623
1683242607.1916916,724,4.440000057220459
1683242661.8247168,739,4.360000133514404
1683242853.4932275,802,7.809999942779541
1683242985.9945433,844,8.010000228881836
1683243179.1008914,907,6.489999771118164
1683243314.3721676,950,8.8100004196167
1683243434.6322734,988,10.869999885559082
1683243526.4552922,1016,10.010000228881836
1683243615.3735304,1043,9.59000015258789
1683243704.2755303,1070,6.829999923706055
1683243871.0981069,1124,8.210000038146973
1683243951.3299286,1148,7.96999979019165
1683244025.8635476,1170,7.75
1683244088.8548827,1188,7.659999847412109
1683244229.7938995,1233,8.220000267028809
1683244398.7277868,1288,10.8100004196167
1683244539.2657983,1333,9.960000038146973
1683244776.8044698,1412,9.510000228881836
1683245049.04866,1503,21.290000915527344
1683245235.247156,1564,19.239999771118164
1683245318.290738,1589,9.960000038146973
1683245447.6589825,1630,6.880000114440918
1683245606.436766,1681,6.630000114440918
1683245764.4085028,1732,7.550000190734863
1683245824.4030037,1749,8.34000015258789
1683246076.3663645,1833,13.029999732971191
1683246119.2563844,1844,12.569999694824219
1683246193.8136897,1866,12.510000228881836
1683246319.89631,1906,9.050000190734863
1683246494.665655,1963,7.78000020980835
1683246766.9675698,2054,31.889999389648438
1683246921.4460142,2104,25.6299991607666
1683247015.7616346,2133,14.229999542236328
1683247118.5708275,2165,11.239999771118164
1683247381.8109534,2253,16.239999771118164
